sample_id,text
sub-05::stimulus_1178,"The activated emotions are: amusement, boredom, joy, sexual_desire."
sub-05::stimulus_1179,"The activated emotions are: sadness, surprise."
sub-05::stimulus_1180,"The activated emotions are: boredom, calmness."
sub-05::stimulus_1181,"The activated emotions are: amusement, anxiety, entrancement, fear, guilt."
sub-05::stimulus_1182,"The activated emotions are: amusement, awkwardness, confusion, empathic_pain, surprise."
sub-05::stimulus_1183,"The activated emotions are: anger, anxiety, disgust, empathic_pain, satisfaction."
sub-05::stimulus_1184,"The activated emotions are: empathic_pain, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-05::stimulus_1185,"The activated emotions are: amusement, entrancement, sympathy, triumph."
sub-05::stimulus_1186,"The activated emotions are: amusement, anxiety, fear, guilt, romance, sympathy."
sub-05::stimulus_1187,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1188,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1189,"The activated emotions are: anxiety, confusion, envy, guilt, interest."
sub-05::stimulus_1190,"The activated emotions are: awkwardness, confusion, empathic_pain."
sub-05::stimulus_1191,"The activated emotions are: admiration, amusement, joy, sexual_desire, sympathy."
sub-05::stimulus_1192,"The activated emotions are: admiration, amusement, fear, sexual_desire, sympathy, shame."
sub-05::stimulus_1193,"The activated emotions are: aesthetic_appreciation, calmness, craving, sexual_desire."
sub-05::stimulus_1194,"The activated emotions are: empathic_pain, interest."
sub-05::stimulus_1195,"The activated emotions are: aesthetic_appreciation, awe, joy."
sub-05::stimulus_1196,"The activated emotions are: confusion, triumph."
sub-05::stimulus_1197,"The activated emotions are: anxiety, fear, guilt, romance, sympathy."
sub-05::stimulus_1198,"The activated emotions are: amusement, anxiety, fear, joy, sympathy."
sub-05::stimulus_1199,"The activated emotions are: anger, confusion, disgust, empathic_pain, entrancement, guilt, interest, satisfaction, triumph."
sub-05::stimulus_1200,"The activated emotions are: amusement, entrancement, fear, nostalgia."
sub-05::stimulus_1201,"The activated emotions are: amusement, boredom, fear, joy, nostalgia, sadness."
sub-05::stimulus_1202,"The activated emotions are: amusement, anxiety, fear, guilt, interest, joy, sympathy."
sub-05::stimulus_1203,"The activated emotions are: amusement, anxiety, confusion, entrancement, guilt, romance, sympathy, triumph."
sub-05::stimulus_1204,"The activated emotions are: amusement, confusion, guilt, interest, sympathy."
sub-05::stimulus_1205,"The activated emotions are: aesthetic_appreciation, craving, sexual_desire."
sub-05::stimulus_1206,"The activated emotions are: amusement, awkwardness, joy."
sub-05::stimulus_1207,"The activated emotions are: aesthetic_appreciation, calmness, craving, envy, joy, nostalgia, sexual_desire."
sub-05::stimulus_1208,"The activated emotions are: aesthetic_appreciation, anxiety, confusion, empathic_pain, interest."
sub-05::stimulus_1209,"The activated emotions are: adoration, amusement, awe, nostalgia, triumph."
sub-05::stimulus_1210,"The activated emotions are: admiration, amusement, fear, nostalgia, relief, sexual_desire, shame."
sub-05::stimulus_1211,"The activated emotions are: adoration, amusement, awkwardness, confusion, fear, sexual_desire, triumph, shame."
sub-05::stimulus_1212,"The activated emotions are: anxiety, awe, fear, guilt, joy."
sub-05::stimulus_1213,"The activated emotions are: adoration, amusement, joy, nostalgia, triumph."
sub-05::stimulus_1214,"The activated emotions are: anxiety, guilt, interest."
sub-05::stimulus_1215,"The activated emotions are: amusement, awe, fear, joy, sexual_desire, sympathy."
sub-05::stimulus_1216,"The activated emotions are: adoration, aesthetic_appreciation, awe, calmness, joy."
sub-05::stimulus_1217,"The activated emotions are: anxiety, confusion, empathic_pain, entrancement, guilt, interest."
sub-05::stimulus_1218,"The activated emotions are: admiration, fear, joy, sexual_desire, triumph, shame."
sub-05::stimulus_1219,"The activated emotions are: anxiety, guilt, interest, sympathy."
sub-05::stimulus_1220,"The activated emotions are: amusement, boredom, confusion, disgust."
sub-05::stimulus_1221,"The activated emotions are: anxiety, awe, fear, guilt, interest, satisfaction, triumph."
sub-05::stimulus_1222,"The activated emotions are: anxiety, awkwardness, empathic_pain, entrancement, guilt, interest, satisfaction."
sub-05::stimulus_1223,"The activated emotions are: aesthetic_appreciation, awe, calmness, confusion, envy, joy, sympathy."
sub-05::stimulus_1224,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest, sympathy."
sub-05::stimulus_1225,"The activated emotions are: amusement, awkwardness, sympathy."
sub-05::stimulus_1226,"The activated emotions are: anxiety, guilt, interest, joy."
sub-05::stimulus_1227,"The activated emotions are: anxiety, guilt, interest, joy."
sub-05::stimulus_1228,"The activated emotions are: aesthetic_appreciation, boredom, confusion, fear, joy, sadness, sexual_desire, surprise."
sub-05::stimulus_1229,"The activated emotions are: amusement, anger, disgust, empathic_pain."
sub-05::stimulus_1230,"The activated emotions are: amusement, nostalgia, pride, sexual_desire, triumph."
sub-05::stimulus_1231,"The activated emotions are: aesthetic_appreciation, anxiety, guilt, satisfaction."
sub-05::stimulus_1232,"The activated emotions are: aesthetic_appreciation, awe, calmness."
sub-05::stimulus_1233,"The activated emotions are: amusement, pride."
sub-05::stimulus_1234,"The activated emotions are: amusement, anxiety, confusion, guilt, sympathy."
sub-05::stimulus_1235,"The activated emotions are: anxiety, guilt, sympathy."
sub-05::stimulus_1236,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1237,"The activated emotions are: anxiety, confusion, guilt, satisfaction, sympathy."
sub-05::stimulus_1238,"The activated emotions are: sadness, satisfaction, triumph."
sub-05::stimulus_1239,"The activated emotions are: amusement, awe, fear, sympathy."
sub-05::stimulus_1240,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1241,"The activated emotions are: anxiety, awe, sexual_desire, sympathy, shame."
sub-05::stimulus_1242,"The activated emotions are: amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1243,"The activated emotions are: admiration, amusement, confusion, sexual_desire, sympathy."
sub-05::stimulus_1244,"The activated emotions are: aesthetic_appreciation, awe, calmness, confusion, envy."
sub-05::stimulus_1245,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1246,"The activated emotions are: adoration, awe, nostalgia, sexual_desire, sympathy."
sub-05::stimulus_1247,The activated emotions are: surprise.
sub-05::stimulus_1248,"The activated emotions are: fear, surprise."
sub-05::stimulus_1249,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1250,"The activated emotions are: aesthetic_appreciation, anxiety, awe, fear, joy."
sub-05::stimulus_1251,"The activated emotions are: amusement, boredom, nostalgia, pride."
sub-05::stimulus_1252,"The activated emotions are: aesthetic_appreciation, awe, calmness, confusion, joy, sexual_desire."
sub-05::stimulus_1253,"The activated emotions are: anxiety, boredom, pride."
sub-05::stimulus_1254,"The activated emotions are: aesthetic_appreciation, amusement, boredom, nostalgia."
sub-05::stimulus_1255,"The activated emotions are: awe, boredom, joy, sympathy."
sub-05::stimulus_1256,"The activated emotions are: amusement, awkwardness, disgust, sympathy."
sub-05::stimulus_1257,"The activated emotions are: amusement, fear, nostalgia, sexual_desire, shame."
sub-05::stimulus_1258,"The activated emotions are: amusement, awe, guilt, interest, romance, sympathy."
sub-05::stimulus_1259,"The activated emotions are: anger, empathic_pain, interest, satisfaction, triumph."
sub-05::stimulus_1260,"The activated emotions are: anger, confusion, empathic_pain, guilt, satisfaction, triumph."
sub-05::stimulus_1261,"The activated emotions are: aesthetic_appreciation, awe, joy."
sub-05::stimulus_1262,"The activated emotions are: amusement, boredom, confusion, satisfaction."
sub-05::stimulus_1263,"The activated emotions are: adoration, aesthetic_appreciation, amusement, awe, joy, nostalgia, sadness, sexual_desire."
sub-05::stimulus_1264,"The activated emotions are: amusement, anxiety, guilt, romance, sympathy."
sub-05::stimulus_1265,"The activated emotions are: aesthetic_appreciation, amusement, envy, joy, sympathy."
sub-05::stimulus_1266,"The activated emotions are: amusement, fear, surprise, sympathy."
sub-05::stimulus_1267,"The activated emotions are: admiration, adoration, awe, nostalgia, sexual_desire."
sub-05::stimulus_1268,"The activated emotions are: anxiety, empathic_pain, guilt, interest, sympathy."
sub-05::stimulus_1269,"The activated emotions are: admiration, nostalgia, sexual_desire, sympathy, shame."
sub-05::stimulus_1270,"The activated emotions are: aesthetic_appreciation, craving, envy, joy."
sub-05::stimulus_1271,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest."
sub-05::stimulus_1272,"The activated emotions are: adoration, nostalgia, sadness."
sub-05::stimulus_1273,"The activated emotions are: adoration, amusement, nostalgia, pride."
sub-05::stimulus_1274,"The activated emotions are: amusement, awe, joy, sympathy."
sub-05::stimulus_1275,"The activated emotions are: confusion, empathic_pain, interest."
sub-05::stimulus_1276,"The activated emotions are: anxiety, entrancement, guilt, interest, joy, satisfaction, sympathy, triumph."
sub-05::stimulus_1277,"The activated emotions are: joy, sympathy."
sub-05::stimulus_1278,"The activated emotions are: adoration, awe, nostalgia, sadness."
sub-05::stimulus_1279,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy."
sub-05::stimulus_1280,"The activated emotions are: aesthetic_appreciation, confusion, empathic_pain, envy, joy."
sub-05::stimulus_1281,"The activated emotions are: aesthetic_appreciation, awe, confusion, joy, sympathy."
sub-05::stimulus_1282,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1283,"The activated emotions are: anxiety, confusion, guilt, interest."
sub-05::stimulus_1284,"The activated emotions are: amusement, anxiety, guilt."
sub-05::stimulus_1285,"The activated emotions are: adoration, amusement, awe, fear, nostalgia, sexual_desire."
sub-05::stimulus_1286,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy, triumph."
sub-05::stimulus_1287,"The activated emotions are: boredom, empathic_pain, surprise."
sub-05::stimulus_1288,"The activated emotions are: amusement, nostalgia, pride."
sub-05::stimulus_1289,"The activated emotions are: amusement, nostalgia."
sub-05::stimulus_1290,"The activated emotions are: adoration, amusement, nostalgia."
sub-05::stimulus_1291,"The activated emotions are: aesthetic_appreciation, amusement, envy, joy, sexual_desire."
sub-05::stimulus_1292,"The activated emotions are: guilt, interest, satisfaction, sympathy."
sub-05::stimulus_1293,"The activated emotions are: awkwardness, surprise."
sub-05::stimulus_1294,"The activated emotions are: guilt, interest, romance, sympathy."
sub-05::stimulus_1295,"The activated emotions are: adoration, nostalgia, sadness."
sub-05::stimulus_1296,"The activated emotions are: adoration, amusement, awe, confusion, nostalgia, sympathy."
sub-05::stimulus_1297,"The activated emotions are: anxiety, fear, guilt."
sub-05::stimulus_1298,"The activated emotions are: empathic_pain, entrancement, joy, sympathy."
sub-05::stimulus_1299,"The activated emotions are: amusement, awkwardness, confusion, nostalgia."
sub-05::stimulus_1300,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1301,"The activated emotions are: admiration, amusement, joy."
sub-05::stimulus_1302,"The activated emotions are: aesthetic_appreciation, boredom, confusion, guilt, interest."
sub-05::stimulus_1303,"The activated emotions are: empathic_pain, interest."
sub-05::stimulus_1304,"The activated emotions are: amusement, awkwardness, confusion, entrancement."
sub-05::stimulus_1305,"The activated emotions are: amusement, nostalgia, pride."
sub-05::stimulus_1306,"The activated emotions are: adoration, amusement, awe, empathic_pain, sympathy."
sub-05::stimulus_1307,The activated emotions are: surprise.
sub-05::stimulus_1308,"The activated emotions are: adoration, nostalgia, sadness."
sub-05::stimulus_1309,"The activated emotions are: confusion, empathic_pain, surprise."
sub-05::stimulus_1310,"The activated emotions are: anger, empathic_pain."
sub-05::stimulus_1311,"The activated emotions are: adoration, amusement, nostalgia, relief."
sub-05::stimulus_1312,"The activated emotions are: amusement, nostalgia, pride."
sub-05::stimulus_1313,"The activated emotions are: anxiety, guilt."
sub-05::stimulus_1314,"The activated emotions are: aesthetic_appreciation, awe, fear, joy."
sub-05::stimulus_1315,"The activated emotions are: amusement, awkwardness, confusion."
sub-05::stimulus_1316,"The activated emotions are: boredom, fear, interest."
sub-05::stimulus_1317,"The activated emotions are: amusement, awkwardness, disgust, satisfaction."
sub-05::stimulus_1318,"The activated emotions are: admiration, anxiety, awe, guilt, sympathy."
sub-05::stimulus_1319,"The activated emotions are: amusement, nostalgia."
sub-05::stimulus_1320,"The activated emotions are: amusement, anxiety, joy."
sub-05::stimulus_1321,"The activated emotions are: aesthetic_appreciation, amusement, boredom, calmness, envy."
sub-05::stimulus_1322,"The activated emotions are: aesthetic_appreciation, amusement, confusion, joy."
sub-05::stimulus_1323,"The activated emotions are: anxiety, entrancement, guilt, interest, romance, satisfaction, sympathy."
sub-05::stimulus_1324,"The activated emotions are: aesthetic_appreciation, amusement, awe, envy, joy."
sub-05::stimulus_1325,"The activated emotions are: aesthetic_appreciation, amusement, awe, calmness, envy, joy."
sub-05::stimulus_1326,"The activated emotions are: amusement, awe, confusion, joy, nostalgia, pride, sadness, satisfaction, sympathy."
sub-05::stimulus_1327,"The activated emotions are: amusement, nostalgia, pride."
sub-05::stimulus_1328,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1329,"The activated emotions are: admiration, amusement, nostalgia, satisfaction, triumph."
sub-05::stimulus_1330,"The activated emotions are: amusement, awkwardness."
sub-05::stimulus_1331,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, envy, joy."
sub-05::stimulus_1332,"The activated emotions are: amusement, confusion, fear, joy, nostalgia, sympathy."
sub-05::stimulus_1333,"The activated emotions are: aesthetic_appreciation, amusement, awe, calmness, confusion, envy, joy."
sub-05::stimulus_1334,"The activated emotions are: adoration, amusement, awe, calmness, joy."
sub-05::stimulus_1335,"The activated emotions are: amusement, calmness, empathic_pain, joy, nostalgia."
sub-05::stimulus_1336,"The activated emotions are: aesthetic_appreciation, joy."
sub-05::stimulus_1337,"The activated emotions are: aesthetic_appreciation, boredom, excitement, joy, surprise."
sub-05::stimulus_1338,"The activated emotions are: awkwardness, empathic_pain, joy, surprise."
sub-05::stimulus_1339,"The activated emotions are: anger, empathic_pain, entrancement, guilt, interest, satisfaction, triumph."
sub-05::stimulus_1340,"The activated emotions are: admiration, amusement, awe, fear, joy, sympathy, shame."
sub-05::stimulus_1341,"The activated emotions are: joy, sadness, surprise."
sub-05::stimulus_1342,"The activated emotions are: anxiety, guilt, romance, satisfaction, sympathy."
sub-05::stimulus_1343,"The activated emotions are: admiration, amusement, joy, sympathy, shame."
sub-05::stimulus_1344,"The activated emotions are: amusement, awe, confusion, joy, nostalgia."
sub-05::stimulus_1345,"The activated emotions are: amusement, anxiety, awe, fear, guilt, joy, sympathy, shame."
sub-05::stimulus_1346,"The activated emotions are: amusement, nostalgia."
sub-05::stimulus_1347,"The activated emotions are: amusement, fear, joy, pride."
sub-05::stimulus_1348,"The activated emotions are: aesthetic_appreciation, amusement, fear, joy."
sub-05::stimulus_1349,"The activated emotions are: adoration, amusement, nostalgia."
sub-05::stimulus_1350,"The activated emotions are: awkwardness, empathic_pain, interest."
sub-05::stimulus_1351,"The activated emotions are: amusement, disgust."
sub-05::stimulus_1352,"The activated emotions are: amusement, boredom, envy, joy."
sub-05::stimulus_1353,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1354,"The activated emotions are: admiration, adoration, amusement, nostalgia, pride, sadness."
sub-05::stimulus_1355,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-05::stimulus_1356,"The activated emotions are: admiration, amusement, awe, fear, joy."
sub-05::stimulus_1357,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, pride."
sub-05::stimulus_1358,"The activated emotions are: amusement, awe, joy, sexual_desire."
sub-05::stimulus_1359,"The activated emotions are: amusement, contempt, empathic_pain, pride."
sub-05::stimulus_1360,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, envy."
sub-05::stimulus_1361,"The activated emotions are: anxiety, guilt, interest, sympathy."
sub-05::stimulus_1362,"The activated emotions are: confusion, empathic_pain, entrancement, guilt, interest, satisfaction, triumph."
sub-05::stimulus_1363,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1364,"The activated emotions are: amusement, awe, confusion, envy, fear, guilt, joy, sexual_desire, sympathy."
sub-05::stimulus_1365,"The activated emotions are: adoration, aesthetic_appreciation, amusement, awe, joy, nostalgia."
sub-05::stimulus_1366,"The activated emotions are: amusement, boredom."
sub-05::stimulus_1367,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1368,"The activated emotions are: adoration, amusement, awe, joy, nostalgia."
sub-05::stimulus_1369,"The activated emotions are: boredom, calmness, sexual_desire."
sub-05::stimulus_1370,"The activated emotions are: calmness, surprise."
sub-05::stimulus_1371,"The activated emotions are: adoration, amusement, awe, joy."
sub-05::stimulus_1372,"The activated emotions are: aesthetic_appreciation, boredom, calmness."
sub-05::stimulus_1373,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy."
sub-05::stimulus_1374,"The activated emotions are: amusement, anxiety, confusion, guilt, interest, sympathy."
sub-05::stimulus_1375,"The activated emotions are: anxiety, fear, guilt, sympathy."
sub-05::stimulus_1376,"The activated emotions are: amusement, anxiety, guilt, joy."
sub-05::stimulus_1377,"The activated emotions are: fear, surprise."
sub-05::stimulus_1378,"The activated emotions are: adoration, aesthetic_appreciation, awe, calmness, sadness."
sub-05::stimulus_1379,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1380,"The activated emotions are: admiration, adoration, nostalgia, pride, relief, shame."
sub-05::stimulus_1381,"The activated emotions are: awe, nostalgia, sadness."
sub-05::stimulus_1382,"The activated emotions are: amusement, nostalgia, pride."
sub-05::stimulus_1383,"The activated emotions are: joy, nostalgia, pride, sadness, surprise."
sub-05::stimulus_1384,"The activated emotions are: admiration, contempt, empathic_pain, joy, nostalgia, pride."
sub-05::stimulus_1385,The activated emotions are: surprise.
sub-05::stimulus_1386,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, joy."
sub-05::stimulus_1387,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, envy, joy, nostalgia."
sub-05::stimulus_1388,"The activated emotions are: amusement, awkwardness, nostalgia, surprise."
sub-05::stimulus_1389,"The activated emotions are: aesthetic_appreciation, craving, joy, pride, sexual_desire, sympathy."
sub-05::stimulus_1390,"The activated emotions are: awkwardness, confusion, empathic_pain, surprise, sympathy."
sub-05::stimulus_1391,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia."
sub-05::stimulus_1392,"The activated emotions are: anxiety, guilt, joy, pride."
sub-05::stimulus_1393,"The activated emotions are: amusement, anger, anxiety, disgust, nostalgia, sexual_desire, sympathy."
sub-05::stimulus_1394,"The activated emotions are: empathic_pain, surprise."
sub-05::stimulus_1395,"The activated emotions are: admiration, aesthetic_appreciation, amusement, anxiety, awe, disgust, joy, satisfaction, triumph."
sub-05::stimulus_1396,"The activated emotions are: amusement, awe, joy, nostalgia, sympathy."
sub-05::stimulus_1397,"The activated emotions are: amusement, anxiety, fear, romance, sympathy."
sub-05::stimulus_1398,"The activated emotions are: amusement, awkwardness, nostalgia, sympathy."
sub-05::stimulus_1399,The activated emotions are: surprise.
sub-05::stimulus_1400,"The activated emotions are: aesthetic_appreciation, awe, envy, fear, joy."
sub-05::stimulus_1401,"The activated emotions are: amusement, confusion, fear, guilt, joy."
sub-05::stimulus_1402,"The activated emotions are: amusement, anxiety, fear, guilt, sympathy."
sub-05::stimulus_1403,"The activated emotions are: empathic_pain, entrancement, fear."
sub-05::stimulus_1404,"The activated emotions are: amusement, awkwardness, confusion, triumph."
sub-05::stimulus_1405,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-05::stimulus_1406,"The activated emotions are: anxiety, guilt, interest, satisfaction, triumph."
sub-05::stimulus_1407,"The activated emotions are: adoration, awe, nostalgia, sadness, surprise."
sub-05::stimulus_1408,"The activated emotions are: adoration, nostalgia, pride, sadness."
sub-05::stimulus_1409,"The activated emotions are: aesthetic_appreciation, boredom, calmness."
sub-05::stimulus_1410,"The activated emotions are: adoration, amusement, fear, nostalgia, sympathy."
sub-05::stimulus_1411,"The activated emotions are: adoration, amusement, nostalgia, sympathy, triumph."
sub-05::stimulus_1412,"The activated emotions are: amusement, confusion, envy, joy."
sub-05::stimulus_1413,"The activated emotions are: amusement, boredom, contempt, pride."
sub-05::stimulus_1414,"The activated emotions are: amusement, empathic_pain, sympathy."
sub-05::stimulus_1415,"The activated emotions are: amusement, nostalgia, triumph."
sub-05::stimulus_1416,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1417,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-05::stimulus_1418,"The activated emotions are: adoration, aesthetic_appreciation, amusement, awe, nostalgia, sexual_desire."
sub-05::stimulus_1419,"The activated emotions are: anxiety, confusion, empathic_pain, guilt, interest, sympathy."
sub-05::stimulus_1420,"The activated emotions are: admiration, empathic_pain, fear, joy, nostalgia, sympathy, triumph."
sub-05::stimulus_1421,"The activated emotions are: aesthetic_appreciation, awe, envy, fear, joy."
sub-05::stimulus_1422,"The activated emotions are: anxiety, awe, guilt, joy."
sub-05::stimulus_1423,The activated emotions are: empathic_pain.
sub-05::stimulus_1424,"The activated emotions are: nostalgia, sadness, surprise."
sub-05::stimulus_1425,"The activated emotions are: empathic_pain, guilt."
sub-05::stimulus_1426,"The activated emotions are: aesthetic_appreciation, awe, envy, joy, nostalgia."
sub-05::stimulus_1427,"The activated emotions are: aesthetic_appreciation, boredom, calmness, craving, sexual_desire."
sub-05::stimulus_1428,"The activated emotions are: amusement, awkwardness, pride, sympathy."
sub-05::stimulus_1429,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1430,"The activated emotions are: awe, confusion, fear, guilt, joy, sympathy."
sub-05::stimulus_1431,"The activated emotions are: aesthetic_appreciation, envy, joy."
sub-05::stimulus_1432,"The activated emotions are: amusement, nostalgia, romance, sexual_desire, sympathy, triumph, shame."
sub-05::stimulus_1433,"The activated emotions are: awkwardness, confusion, joy, sexual_desire, sympathy."
sub-05::stimulus_1434,"The activated emotions are: anxiety, empathic_pain, guilt, interest."
sub-05::stimulus_1435,"The activated emotions are: fear, sadness, surprise."
sub-05::stimulus_1436,"The activated emotions are: amusement, anxiety, awe, nostalgia, sympathy."
sub-05::stimulus_1437,"The activated emotions are: amusement, joy, pride."
sub-05::stimulus_1438,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-05::stimulus_1439,"The activated emotions are: aesthetic_appreciation, awe, calmness, contempt, excitement, joy, nostalgia."
sub-05::stimulus_1440,"The activated emotions are: anxiety, awe, entrancement, envy, guilt, joy, romance, sexual_desire, sympathy, shame."
sub-05::stimulus_1441,"The activated emotions are: empathic_pain, interest."
sub-05::stimulus_1442,"The activated emotions are: amusement, anxiety, confusion, empathic_pain, guilt."
sub-05::stimulus_1443,"The activated emotions are: awe, empathic_pain, guilt, interest, joy."
sub-05::stimulus_1444,"The activated emotions are: admiration, adoration, nostalgia, sadness."
sub-05::stimulus_1445,"The activated emotions are: admiration, nostalgia, pride, satisfaction, triumph, shame."
sub-05::stimulus_1446,"The activated emotions are: aesthetic_appreciation, boredom, calmness, craving, envy."
sub-05::stimulus_1447,The activated emotions are: surprise.
sub-05::stimulus_1448,"The activated emotions are: amusement, confusion, joy, sympathy."
sub-05::stimulus_1449,"The activated emotions are: craving, joy, pride."
sub-05::stimulus_1450,"The activated emotions are: amusement, anger, confusion, empathic_pain, satisfaction, triumph."
sub-05::stimulus_1451,"The activated emotions are: aesthetic_appreciation, confusion, craving."
sub-05::stimulus_1452,"The activated emotions are: adoration, amusement, awe, joy, sympathy."
sub-05::stimulus_1453,"The activated emotions are: admiration, adoration, awe, nostalgia, sexual_desire, sympathy."
sub-05::stimulus_1454,"The activated emotions are: amusement, anxiety, guilt, interest, joy, sympathy."
sub-05::stimulus_1455,"The activated emotions are: aesthetic_appreciation, boredom, joy, pride, sexual_desire."
sub-05::stimulus_1456,"The activated emotions are: amusement, sexual_desire, sympathy."
sub-05::stimulus_1457,"The activated emotions are: awe, empathic_pain, fear, interest, satisfaction, sympathy."
sub-05::stimulus_1458,"The activated emotions are: amusement, boredom, pride."
sub-05::stimulus_1459,"The activated emotions are: admiration, amusement, sexual_desire, sympathy."
sub-05::stimulus_1460,"The activated emotions are: adoration, pride, sadness."
sub-05::stimulus_1461,"The activated emotions are: amusement, disgust, joy, sympathy, triumph."
sub-05::stimulus_1462,"The activated emotions are: amusement, confusion."
sub-05::stimulus_1463,"The activated emotions are: adoration, amusement, awe, sympathy."
sub-05::stimulus_1464,"The activated emotions are: anger, empathic_pain, guilt, interest, satisfaction, sympathy, triumph."
sub-05::stimulus_1465,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1466,"The activated emotions are: amusement, joy, sympathy."
sub-05::stimulus_1467,"The activated emotions are: aesthetic_appreciation, envy, joy."
sub-05::stimulus_1468,"The activated emotions are: adoration, amusement, excitement, sadness."
sub-05::stimulus_1469,"The activated emotions are: admiration, adoration, awe, nostalgia, relief, sadness, sexual_desire."
sub-05::stimulus_1470,"The activated emotions are: aesthetic_appreciation, amusement, envy, satisfaction."
sub-05::stimulus_1471,"The activated emotions are: awkwardness, empathic_pain."
sub-05::stimulus_1472,"The activated emotions are: craving, empathic_pain, fear, joy, surprise."
sub-05::stimulus_1473,"The activated emotions are: adoration, awe, confusion, satisfaction, triumph."
sub-05::stimulus_1474,"The activated emotions are: admiration, amusement, excitement, fear, joy, nostalgia, sympathy, shame."
sub-05::stimulus_1475,"The activated emotions are: anxiety, awkwardness, empathic_pain, guilt, horror, interest, satisfaction, triumph."
sub-05::stimulus_1476,"The activated emotions are: aesthetic_appreciation, awe, calmness, craving, envy, joy."
sub-05::stimulus_1477,"The activated emotions are: amusement, boredom, confusion, joy, sympathy."
sub-05::stimulus_1478,"The activated emotions are: anger, confusion, contempt, disgust, empathic_pain, satisfaction, sympathy, triumph."
sub-05::stimulus_1479,"The activated emotions are: amusement, boredom, joy, pride, satisfaction."
sub-05::stimulus_1480,"The activated emotions are: amusement, confusion, joy, sympathy."
sub-05::stimulus_1481,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia, sympathy."
sub-05::stimulus_1482,"The activated emotions are: amusement, boredom, joy, pride."
sub-05::stimulus_1483,"The activated emotions are: admiration, amusement, boredom, fear, nostalgia."
sub-05::stimulus_1484,"The activated emotions are: amusement, anxiety, awkwardness, entrancement, sympathy, triumph."
sub-05::stimulus_1485,"The activated emotions are: aesthetic_appreciation, awe, interest, satisfaction, triumph."
sub-05::stimulus_1486,"The activated emotions are: amusement, awe, boredom, fear, joy, sexual_desire."
sub-05::stimulus_1487,"The activated emotions are: anxiety, empathic_pain, guilt, interest, sympathy."
sub-05::stimulus_1488,"The activated emotions are: adoration, amusement, awe, nostalgia, triumph."
sub-05::stimulus_1489,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-05::stimulus_1490,The activated emotions are: surprise.
sub-05::stimulus_1491,"The activated emotions are: fear, surprise, sympathy."
sub-05::stimulus_1492,"The activated emotions are: amusement, anxiety, guilt, interest, sympathy."
sub-05::stimulus_1493,"The activated emotions are: adoration, amusement, awe, awkwardness, disgust, nostalgia."
sub-05::stimulus_1494,"The activated emotions are: aesthetic_appreciation, amusement, awe, nostalgia."
sub-05::stimulus_1495,"The activated emotions are: admiration, aesthetic_appreciation, awe, joy, sexual_desire, sympathy."
sub-05::stimulus_1496,"The activated emotions are: aesthetic_appreciation, awe, boredom, envy."
sub-05::stimulus_1497,"The activated emotions are: adoration, amusement, sympathy, triumph."
sub-05::stimulus_1498,"The activated emotions are: aesthetic_appreciation, craving."
sub-05::stimulus_1499,"The activated emotions are: amusement, disgust, joy, nostalgia."
