sample_id,text
sub-05::stimulus_135,The dominant emotional response is empathic_pain.
sub-05::stimulus_136,The dominant emotional response is awe.
sub-05::stimulus_137,The dominant emotional response is guilt.
sub-05::stimulus_138,The dominant emotional response is surprise.
sub-05::stimulus_139,The dominant emotional response is surprise.
sub-05::stimulus_140,The dominant emotional response is surprise.
sub-05::stimulus_141,The dominant emotional response is empathic_pain.
sub-05::stimulus_142,The dominant emotional response is pride.
sub-05::stimulus_143,The dominant emotional response is guilt.
sub-05::stimulus_144,The dominant emotional response is craving.
sub-05::stimulus_145,The dominant emotional response is guilt.
sub-05::stimulus_146,The dominant emotional response is awe.
sub-05::stimulus_147,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_148,The dominant emotional response is awe.
sub-05::stimulus_149,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_150,The dominant emotional response is adoration.
sub-05::stimulus_151,The dominant emotional response is amusement.
sub-05::stimulus_152,The dominant emotional response is craving.
sub-05::stimulus_153,The dominant emotional response is interest.
sub-05::stimulus_154,The dominant emotional response is sympathy.
sub-05::stimulus_155,The dominant emotional response is confusion.
sub-05::stimulus_156,The dominant emotional response is fear.
sub-05::stimulus_157,The dominant emotional response is joy.
sub-05::stimulus_158,The dominant emotional response is satisfaction.
sub-05::stimulus_159,The dominant emotional response is amusement.
sub-05::stimulus_160,The dominant emotional response is amusement.
sub-05::stimulus_161,The dominant emotional response is amusement.
sub-05::stimulus_162,The dominant emotional response is surprise.
sub-05::stimulus_163,The dominant emotional response is amusement.
sub-05::stimulus_164,The dominant emotional response is nostalgia.
sub-05::stimulus_165,The dominant emotional response is nostalgia.
sub-05::stimulus_166,The dominant emotional response is guilt.
sub-05::stimulus_167,The dominant emotional response is amusement.
sub-05::stimulus_168,The dominant emotional response is amusement.
sub-05::stimulus_169,The dominant emotional response is joy.
sub-05::stimulus_170,The dominant emotional response is sympathy.
sub-05::stimulus_171,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_172,The dominant emotional response is amusement.
sub-05::stimulus_173,The dominant emotional response is shame.
sub-05::stimulus_174,The dominant emotional response is amusement.
sub-05::stimulus_175,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_176,The dominant emotional response is pride.
sub-05::stimulus_177,The dominant emotional response is amusement.
sub-05::stimulus_178,The dominant emotional response is amusement.
sub-05::stimulus_179,The dominant emotional response is empathic_pain.
sub-05::stimulus_180,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_181,The dominant emotional response is satisfaction.
sub-05::stimulus_182,The dominant emotional response is amusement.
sub-05::stimulus_183,The dominant emotional response is amusement.
sub-05::stimulus_184,The dominant emotional response is adoration.
sub-05::stimulus_185,The dominant emotional response is awe.
sub-05::stimulus_186,The dominant emotional response is empathic_pain.
sub-05::stimulus_187,The dominant emotional response is empathic_pain.
sub-05::stimulus_188,The dominant emotional response is amusement.
sub-05::stimulus_189,The dominant emotional response is amusement.
sub-05::stimulus_190,The dominant emotional response is guilt.
sub-05::stimulus_191,The dominant emotional response is amusement.
sub-05::stimulus_192,The dominant emotional response is adoration.
sub-05::stimulus_193,The dominant emotional response is pride.
sub-05::stimulus_194,The dominant emotional response is amusement.
sub-05::stimulus_195,The dominant emotional response is interest.
sub-05::stimulus_196,The dominant emotional response is craving.
sub-05::stimulus_197,The dominant emotional response is empathic_pain.
sub-05::stimulus_198,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_199,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_200,The dominant emotional response is amusement.
sub-05::stimulus_201,The dominant emotional response is pride.
sub-05::stimulus_202,The dominant emotional response is amusement.
sub-05::stimulus_203,The dominant emotional response is boredom.
sub-05::stimulus_204,The dominant emotional response is sadness.
sub-05::stimulus_205,The dominant emotional response is joy.
sub-05::stimulus_206,The dominant emotional response is relief.
sub-05::stimulus_207,The dominant emotional response is nostalgia.
sub-05::stimulus_208,The dominant emotional response is satisfaction.
sub-05::stimulus_209,The dominant emotional response is amusement.
sub-05::stimulus_210,The dominant emotional response is amusement.
sub-05::stimulus_211,The dominant emotional response is entrancement.
sub-05::stimulus_212,The dominant emotional response is craving.
sub-05::stimulus_213,The dominant emotional response is interest.
sub-05::stimulus_214,The dominant emotional response is empathic_pain.
sub-05::stimulus_215,The dominant emotional response is amusement.
sub-05::stimulus_216,The dominant emotional response is empathic_pain.
sub-05::stimulus_217,The dominant emotional response is awe.
sub-05::stimulus_218,The dominant emotional response is empathic_pain.
sub-05::stimulus_219,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_220,The dominant emotional response is awe.
sub-05::stimulus_221,The dominant emotional response is amusement.
sub-05::stimulus_222,The dominant emotional response is amusement.
sub-05::stimulus_223,The dominant emotional response is empathic_pain.
sub-05::stimulus_224,The dominant emotional response is amusement.
sub-05::stimulus_225,The dominant emotional response is empathic_pain.
sub-05::stimulus_226,The dominant emotional response is satisfaction.
sub-05::stimulus_227,The dominant emotional response is amusement.
sub-05::stimulus_228,The dominant emotional response is awe.
sub-05::stimulus_229,The dominant emotional response is awe.
sub-05::stimulus_230,The dominant emotional response is awe.
sub-05::stimulus_231,The dominant emotional response is joy.
sub-05::stimulus_232,The dominant emotional response is amusement.
sub-05::stimulus_233,The dominant emotional response is envy.
sub-05::stimulus_234,The dominant emotional response is interest.
sub-05::stimulus_235,The dominant emotional response is empathic_pain.
sub-05::stimulus_236,The dominant emotional response is interest.
sub-05::stimulus_237,The dominant emotional response is amusement.
sub-05::stimulus_238,The dominant emotional response is interest.
sub-05::stimulus_239,The dominant emotional response is admiration.
sub-05::stimulus_240,The dominant emotional response is interest.
sub-05::stimulus_241,The dominant emotional response is amusement.
sub-05::stimulus_242,The dominant emotional response is surprise.
sub-05::stimulus_243,The dominant emotional response is empathic_pain.
sub-05::stimulus_244,The dominant emotional response is empathic_pain.
sub-05::stimulus_245,The dominant emotional response is amusement.
sub-05::stimulus_246,The dominant emotional response is joy.
sub-05::stimulus_247,The dominant emotional response is amusement.
sub-05::stimulus_248,The dominant emotional response is joy.
sub-05::stimulus_249,The dominant emotional response is guilt.
sub-05::stimulus_250,The dominant emotional response is joy.
sub-05::stimulus_251,The dominant emotional response is joy.
sub-05::stimulus_252,The dominant emotional response is entrancement.
sub-05::stimulus_253,The dominant emotional response is joy.
sub-05::stimulus_254,The dominant emotional response is amusement.
sub-05::stimulus_255,The dominant emotional response is adoration.
sub-05::stimulus_256,The dominant emotional response is amusement.
sub-05::stimulus_257,The dominant emotional response is amusement.
sub-05::stimulus_258,The dominant emotional response is amusement.
sub-05::stimulus_259,The dominant emotional response is interest.
sub-05::stimulus_260,The dominant emotional response is amusement.
sub-05::stimulus_261,The dominant emotional response is amusement.
sub-05::stimulus_262,The dominant emotional response is guilt.
sub-05::stimulus_263,The dominant emotional response is pride.
sub-05::stimulus_264,The dominant emotional response is admiration.
sub-05::stimulus_265,The dominant emotional response is amusement.
sub-05::stimulus_266,The dominant emotional response is empathic_pain.
sub-05::stimulus_267,The dominant emotional response is sadness.
sub-05::stimulus_268,The dominant emotional response is empathic_pain.
sub-05::stimulus_269,The dominant emotional response is guilt.
sub-05::stimulus_270,The dominant emotional response is amusement.
sub-05::stimulus_271,The dominant emotional response is empathic_pain.
sub-05::stimulus_272,The dominant emotional response is confusion.
sub-05::stimulus_273,The dominant emotional response is amusement.
sub-05::stimulus_274,The dominant emotional response is awe.
sub-05::stimulus_275,The dominant emotional response is fear.
sub-05::stimulus_276,The dominant emotional response is satisfaction.
sub-05::stimulus_277,The dominant emotional response is amusement.
sub-05::stimulus_278,The dominant emotional response is interest.
sub-05::stimulus_279,The dominant emotional response is guilt.
sub-05::stimulus_280,The dominant emotional response is awe.
sub-05::stimulus_281,The dominant emotional response is amusement.
sub-05::stimulus_282,The dominant emotional response is amusement.
sub-05::stimulus_283,The dominant emotional response is sadness.
sub-05::stimulus_284,The dominant emotional response is craving.
sub-05::stimulus_285,The dominant emotional response is awkwardness.
sub-05::stimulus_286,The dominant emotional response is awe.
sub-05::stimulus_287,The dominant emotional response is envy.
sub-05::stimulus_288,The dominant emotional response is empathic_pain.
sub-05::stimulus_289,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_290,The dominant emotional response is amusement.
sub-05::stimulus_291,The dominant emotional response is amusement.
sub-05::stimulus_292,The dominant emotional response is amusement.
sub-05::stimulus_293,The dominant emotional response is shame.
sub-05::stimulus_294,The dominant emotional response is amusement.
sub-05::stimulus_295,The dominant emotional response is sympathy.
sub-05::stimulus_296,The dominant emotional response is amusement.
sub-05::stimulus_297,The dominant emotional response is amusement.
sub-05::stimulus_298,The dominant emotional response is shame.
sub-05::stimulus_299,The dominant emotional response is satisfaction.
sub-05::stimulus_300,The dominant emotional response is nostalgia.
sub-05::stimulus_301,The dominant emotional response is pride.
sub-05::stimulus_302,The dominant emotional response is awe.
sub-05::stimulus_303,The dominant emotional response is boredom.
sub-05::stimulus_304,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_305,The dominant emotional response is amusement.
sub-05::stimulus_306,The dominant emotional response is empathic_pain.
sub-05::stimulus_307,The dominant emotional response is adoration.
sub-05::stimulus_308,The dominant emotional response is empathic_pain.
sub-05::stimulus_309,The dominant emotional response is surprise.
sub-05::stimulus_310,The dominant emotional response is boredom.
sub-05::stimulus_311,The dominant emotional response is craving.
sub-05::stimulus_312,The dominant emotional response is interest.
sub-05::stimulus_313,The dominant emotional response is entrancement.
sub-05::stimulus_314,The dominant emotional response is awe.
sub-05::stimulus_315,The dominant emotional response is pride.
sub-05::stimulus_316,The dominant emotional response is romance.
sub-05::stimulus_317,The dominant emotional response is envy.
sub-05::stimulus_318,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_319,The dominant emotional response is adoration.
sub-05::stimulus_320,The dominant emotional response is surprise.
sub-05::stimulus_321,The dominant emotional response is sympathy.
sub-05::stimulus_322,The dominant emotional response is adoration.
sub-05::stimulus_323,The dominant emotional response is amusement.
sub-05::stimulus_324,The dominant emotional response is anxiety.
sub-05::stimulus_325,The dominant emotional response is envy.
sub-05::stimulus_326,The dominant emotional response is amusement.
sub-05::stimulus_327,The dominant emotional response is sadness.
sub-05::stimulus_328,The dominant emotional response is amusement.
sub-05::stimulus_329,The dominant emotional response is anxiety.
sub-05::stimulus_330,The dominant emotional response is awe.
sub-05::stimulus_331,The dominant emotional response is nostalgia.
sub-05::stimulus_332,The dominant emotional response is confusion.
sub-05::stimulus_333,The dominant emotional response is satisfaction.
sub-05::stimulus_334,The dominant emotional response is guilt.
sub-05::stimulus_335,The dominant emotional response is empathic_pain.
sub-05::stimulus_336,The dominant emotional response is amusement.
sub-05::stimulus_337,The dominant emotional response is surprise.
sub-05::stimulus_338,The dominant emotional response is sympathy.
sub-05::stimulus_339,The dominant emotional response is calmness.
sub-05::stimulus_340,The dominant emotional response is amusement.
sub-05::stimulus_341,The dominant emotional response is joy.
sub-05::stimulus_342,The dominant emotional response is nostalgia.
sub-05::stimulus_343,The dominant emotional response is joy.
sub-05::stimulus_344,The dominant emotional response is adoration.
sub-05::stimulus_345,The dominant emotional response is empathic_pain.
sub-05::stimulus_346,The dominant emotional response is amusement.
sub-05::stimulus_347,The dominant emotional response is amusement.
sub-05::stimulus_348,The dominant emotional response is calmness.
sub-05::stimulus_349,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_350,The dominant emotional response is sadness.
sub-05::stimulus_351,The dominant emotional response is boredom.
sub-05::stimulus_352,The dominant emotional response is joy.
sub-05::stimulus_353,The dominant emotional response is sympathy.
sub-05::stimulus_354,The dominant emotional response is pride.
sub-05::stimulus_355,The dominant emotional response is empathic_pain.
sub-05::stimulus_356,The dominant emotional response is pride.
sub-05::stimulus_357,The dominant emotional response is awe.
sub-05::stimulus_358,The dominant emotional response is amusement.
sub-05::stimulus_359,The dominant emotional response is surprise.
sub-05::stimulus_360,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_361,The dominant emotional response is amusement.
sub-05::stimulus_362,The dominant emotional response is surprise.
sub-05::stimulus_363,The dominant emotional response is romance.
sub-05::stimulus_364,The dominant emotional response is guilt.
sub-05::stimulus_365,The dominant emotional response is craving.
sub-05::stimulus_366,The dominant emotional response is adoration.
sub-05::stimulus_367,The dominant emotional response is confusion.
sub-05::stimulus_368,The dominant emotional response is pride.
sub-05::stimulus_369,The dominant emotional response is sadness.
sub-05::stimulus_370,The dominant emotional response is anxiety.
sub-05::stimulus_371,The dominant emotional response is amusement.
sub-05::stimulus_372,The dominant emotional response is anxiety.
sub-05::stimulus_373,The dominant emotional response is surprise.
sub-05::stimulus_374,The dominant emotional response is guilt.
sub-05::stimulus_375,The dominant emotional response is anxiety.
sub-05::stimulus_376,The dominant emotional response is surprise.
sub-05::stimulus_377,The dominant emotional response is anxiety.
sub-05::stimulus_378,The dominant emotional response is pride.
sub-05::stimulus_379,The dominant emotional response is guilt.
sub-05::stimulus_380,The dominant emotional response is amusement.
sub-05::stimulus_381,The dominant emotional response is awe.
sub-05::stimulus_382,The dominant emotional response is confusion.
sub-05::stimulus_383,The dominant emotional response is empathic_pain.
sub-05::stimulus_384,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_385,The dominant emotional response is anxiety.
sub-05::stimulus_386,The dominant emotional response is awe.
sub-05::stimulus_387,The dominant emotional response is interest.
sub-05::stimulus_388,The dominant emotional response is amusement.
sub-05::stimulus_389,The dominant emotional response is guilt.
sub-05::stimulus_390,The dominant emotional response is joy.
sub-05::stimulus_391,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_392,The dominant emotional response is adoration.
sub-05::stimulus_393,The dominant emotional response is empathic_pain.
sub-05::stimulus_394,The dominant emotional response is joy.
sub-05::stimulus_395,The dominant emotional response is guilt.
sub-05::stimulus_396,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_397,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_398,The dominant emotional response is satisfaction.
sub-05::stimulus_399,The dominant emotional response is amusement.
sub-05::stimulus_400,The dominant emotional response is sadness.
sub-05::stimulus_401,The dominant emotional response is triumph.
sub-05::stimulus_402,The dominant emotional response is fear.
sub-05::stimulus_403,The dominant emotional response is amusement.
sub-05::stimulus_404,The dominant emotional response is joy.
sub-05::stimulus_405,The dominant emotional response is guilt.
sub-05::stimulus_406,The dominant emotional response is interest.
sub-05::stimulus_407,The dominant emotional response is amusement.
sub-05::stimulus_408,The dominant emotional response is guilt.
sub-05::stimulus_409,The dominant emotional response is awe.
sub-05::stimulus_410,The dominant emotional response is pride.
sub-05::stimulus_411,The dominant emotional response is adoration.
sub-05::stimulus_412,The dominant emotional response is amusement.
sub-05::stimulus_413,The dominant emotional response is adoration.
sub-05::stimulus_414,The dominant emotional response is empathic_pain.
sub-05::stimulus_415,The dominant emotional response is admiration.
sub-05::stimulus_416,The dominant emotional response is amusement.
sub-05::stimulus_417,The dominant emotional response is entrancement.
sub-05::stimulus_418,The dominant emotional response is awe.
sub-05::stimulus_419,The dominant emotional response is anxiety.
sub-05::stimulus_420,The dominant emotional response is amusement.
sub-05::stimulus_421,The dominant emotional response is pride.
sub-05::stimulus_422,The dominant emotional response is guilt.
sub-05::stimulus_423,The dominant emotional response is surprise.
sub-05::stimulus_424,The dominant emotional response is amusement.
sub-05::stimulus_425,The dominant emotional response is amusement.
sub-05::stimulus_426,The dominant emotional response is joy.
sub-05::stimulus_427,The dominant emotional response is surprise.
sub-05::stimulus_428,The dominant emotional response is joy.
sub-05::stimulus_429,The dominant emotional response is craving.
sub-05::stimulus_430,The dominant emotional response is amusement.
sub-05::stimulus_431,The dominant emotional response is amusement.
sub-05::stimulus_432,The dominant emotional response is amusement.
sub-05::stimulus_433,The dominant emotional response is sadness.
sub-05::stimulus_434,The dominant emotional response is empathic_pain.
sub-05::stimulus_435,The dominant emotional response is anxiety.
sub-05::stimulus_436,The dominant emotional response is anxiety.
sub-05::stimulus_437,The dominant emotional response is guilt.
sub-05::stimulus_438,The dominant emotional response is amusement.
sub-05::stimulus_439,The dominant emotional response is confusion.
sub-05::stimulus_440,The dominant emotional response is amusement.
sub-05::stimulus_441,The dominant emotional response is empathic_pain.
sub-05::stimulus_442,The dominant emotional response is amusement.
sub-05::stimulus_443,The dominant emotional response is guilt.
sub-05::stimulus_444,The dominant emotional response is empathic_pain.
sub-05::stimulus_445,The dominant emotional response is satisfaction.
sub-05::stimulus_446,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_447,The dominant emotional response is amusement.
sub-05::stimulus_448,The dominant emotional response is guilt.
sub-05::stimulus_449,The dominant emotional response is envy.
sub-05::stimulus_450,The dominant emotional response is guilt.
sub-05::stimulus_451,The dominant emotional response is sympathy.
sub-05::stimulus_452,The dominant emotional response is amusement.
sub-05::stimulus_453,The dominant emotional response is confusion.
sub-05::stimulus_454,The dominant emotional response is nostalgia.
sub-05::stimulus_455,The dominant emotional response is sadness.
sub-05::stimulus_456,The dominant emotional response is sadness.
sub-05::stimulus_457,The dominant emotional response is amusement.
sub-05::stimulus_458,The dominant emotional response is craving.
sub-05::stimulus_459,The dominant emotional response is amusement.
sub-05::stimulus_460,The dominant emotional response is anxiety.
sub-05::stimulus_461,The dominant emotional response is interest.
sub-05::stimulus_462,The dominant emotional response is amusement.
sub-05::stimulus_463,The dominant emotional response is amusement.
sub-05::stimulus_464,The dominant emotional response is empathic_pain.
sub-05::stimulus_465,The dominant emotional response is surprise.
sub-05::stimulus_466,The dominant emotional response is joy.
sub-05::stimulus_467,The dominant emotional response is amusement.
sub-05::stimulus_468,The dominant emotional response is sympathy.
sub-05::stimulus_469,The dominant emotional response is amusement.
sub-05::stimulus_470,The dominant emotional response is awe.
sub-05::stimulus_471,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_472,The dominant emotional response is amusement.
sub-05::stimulus_473,The dominant emotional response is surprise.
sub-05::stimulus_474,The dominant emotional response is guilt.
sub-05::stimulus_475,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_476,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_477,The dominant emotional response is satisfaction.
sub-05::stimulus_478,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_479,The dominant emotional response is adoration.
sub-05::stimulus_480,The dominant emotional response is nostalgia.
sub-05::stimulus_481,The dominant emotional response is interest.
sub-05::stimulus_482,The dominant emotional response is guilt.
sub-05::stimulus_483,The dominant emotional response is adoration.
sub-05::stimulus_484,The dominant emotional response is boredom.
sub-05::stimulus_485,The dominant emotional response is joy.
sub-05::stimulus_486,The dominant emotional response is amusement.
sub-05::stimulus_487,The dominant emotional response is awe.
sub-05::stimulus_488,The dominant emotional response is awe.
sub-05::stimulus_489,The dominant emotional response is anxiety.
sub-05::stimulus_490,The dominant emotional response is satisfaction.
sub-05::stimulus_491,The dominant emotional response is amusement.
sub-05::stimulus_492,The dominant emotional response is anxiety.
sub-05::stimulus_493,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_494,The dominant emotional response is empathic_pain.
sub-05::stimulus_495,The dominant emotional response is confusion.
sub-05::stimulus_496,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_497,The dominant emotional response is amusement.
sub-05::stimulus_498,The dominant emotional response is amusement.
sub-05::stimulus_499,The dominant emotional response is envy.
sub-05::stimulus_500,The dominant emotional response is joy.
sub-05::stimulus_501,The dominant emotional response is surprise.
sub-05::stimulus_502,The dominant emotional response is joy.
sub-05::stimulus_503,The dominant emotional response is amusement.
sub-05::stimulus_504,The dominant emotional response is guilt.
sub-05::stimulus_505,The dominant emotional response is confusion.
sub-05::stimulus_506,The dominant emotional response is shame.
sub-05::stimulus_507,The dominant emotional response is sadness.
sub-05::stimulus_508,The dominant emotional response is surprise.
sub-05::stimulus_509,The dominant emotional response is sympathy.
sub-05::stimulus_510,The dominant emotional response is confusion.
sub-05::stimulus_511,The dominant emotional response is surprise.
sub-05::stimulus_512,The dominant emotional response is confusion.
sub-05::stimulus_513,The dominant emotional response is empathic_pain.
sub-05::stimulus_514,The dominant emotional response is empathic_pain.
sub-05::stimulus_515,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_516,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_517,The dominant emotional response is guilt.
sub-05::stimulus_518,The dominant emotional response is adoration.
sub-05::stimulus_519,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_520,The dominant emotional response is surprise.
sub-05::stimulus_521,The dominant emotional response is amusement.
sub-05::stimulus_522,The dominant emotional response is entrancement.
sub-05::stimulus_523,The dominant emotional response is amusement.
sub-05::stimulus_524,The dominant emotional response is guilt.
sub-05::stimulus_525,The dominant emotional response is adoration.
sub-05::stimulus_526,The dominant emotional response is surprise.
sub-05::stimulus_527,The dominant emotional response is boredom.
sub-05::stimulus_528,The dominant emotional response is adoration.
sub-05::stimulus_529,The dominant emotional response is empathic_pain.
sub-05::stimulus_530,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_531,The dominant emotional response is craving.
sub-05::stimulus_532,The dominant emotional response is guilt.
sub-05::stimulus_533,The dominant emotional response is envy.
sub-05::stimulus_534,The dominant emotional response is amusement.
sub-05::stimulus_535,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_536,The dominant emotional response is romance.
sub-05::stimulus_537,The dominant emotional response is boredom.
sub-05::stimulus_538,The dominant emotional response is awe.
sub-05::stimulus_539,The dominant emotional response is surprise.
sub-05::stimulus_540,The dominant emotional response is fear.
sub-05::stimulus_541,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_542,The dominant emotional response is craving.
sub-05::stimulus_543,The dominant emotional response is sadness.
sub-05::stimulus_544,The dominant emotional response is amusement.
sub-05::stimulus_545,The dominant emotional response is amusement.
sub-05::stimulus_546,The dominant emotional response is awe.
sub-05::stimulus_547,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_548,The dominant emotional response is guilt.
sub-05::stimulus_549,The dominant emotional response is amusement.
sub-05::stimulus_550,The dominant emotional response is fear.
sub-05::stimulus_551,The dominant emotional response is empathic_pain.
sub-05::stimulus_552,The dominant emotional response is surprise.
sub-05::stimulus_553,The dominant emotional response is awe.
sub-05::stimulus_554,The dominant emotional response is guilt.
sub-05::stimulus_555,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_556,The dominant emotional response is surprise.
sub-05::stimulus_557,The dominant emotional response is empathic_pain.
sub-05::stimulus_558,The dominant emotional response is guilt.
sub-05::stimulus_559,The dominant emotional response is amusement.
sub-05::stimulus_560,The dominant emotional response is sadness.
sub-05::stimulus_561,The dominant emotional response is craving.
sub-05::stimulus_562,The dominant emotional response is surprise.
sub-05::stimulus_563,The dominant emotional response is guilt.
sub-05::stimulus_564,The dominant emotional response is guilt.
sub-05::stimulus_565,The dominant emotional response is interest.
sub-05::stimulus_566,The dominant emotional response is empathic_pain.
sub-05::stimulus_567,The dominant emotional response is surprise.
sub-05::stimulus_568,The dominant emotional response is guilt.
sub-05::stimulus_569,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_570,The dominant emotional response is romance.
sub-05::stimulus_571,The dominant emotional response is craving.
sub-05::stimulus_572,The dominant emotional response is amusement.
sub-05::stimulus_573,The dominant emotional response is adoration.
sub-05::stimulus_574,The dominant emotional response is amusement.
sub-05::stimulus_575,The dominant emotional response is confusion.
sub-05::stimulus_576,The dominant emotional response is amusement.
sub-05::stimulus_577,The dominant emotional response is amusement.
sub-05::stimulus_578,The dominant emotional response is amusement.
sub-05::stimulus_579,The dominant emotional response is amusement.
sub-05::stimulus_580,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_581,The dominant emotional response is awe.
sub-05::stimulus_582,The dominant emotional response is amusement.
sub-05::stimulus_583,The dominant emotional response is awe.
sub-05::stimulus_584,The dominant emotional response is adoration.
sub-05::stimulus_585,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_586,The dominant emotional response is awe.
sub-05::stimulus_587,The dominant emotional response is surprise.
sub-05::stimulus_588,The dominant emotional response is sympathy.
sub-05::stimulus_589,The dominant emotional response is awe.
sub-05::stimulus_590,The dominant emotional response is calmness.
sub-05::stimulus_591,The dominant emotional response is amusement.
sub-05::stimulus_592,The dominant emotional response is amusement.
sub-05::stimulus_593,The dominant emotional response is nostalgia.
sub-05::stimulus_594,The dominant emotional response is awkwardness.
sub-05::stimulus_595,The dominant emotional response is anger.
sub-05::stimulus_596,The dominant emotional response is confusion.
sub-05::stimulus_597,The dominant emotional response is nostalgia.
sub-05::stimulus_598,The dominant emotional response is anxiety.
sub-05::stimulus_599,The dominant emotional response is surprise.
sub-05::stimulus_600,The dominant emotional response is amusement.
sub-05::stimulus_601,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_602,The dominant emotional response is sympathy.
sub-05::stimulus_603,The dominant emotional response is anxiety.
sub-05::stimulus_604,The dominant emotional response is anxiety.
sub-05::stimulus_605,The dominant emotional response is nostalgia.
sub-05::stimulus_606,The dominant emotional response is interest.
sub-05::stimulus_607,The dominant emotional response is sympathy.
sub-05::stimulus_608,The dominant emotional response is adoration.
sub-05::stimulus_609,The dominant emotional response is amusement.
sub-05::stimulus_610,The dominant emotional response is boredom.
sub-05::stimulus_611,The dominant emotional response is satisfaction.
sub-05::stimulus_612,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_613,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_614,The dominant emotional response is amusement.
sub-05::stimulus_615,The dominant emotional response is anxiety.
sub-05::stimulus_616,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_617,The dominant emotional response is adoration.
sub-05::stimulus_618,The dominant emotional response is amusement.
sub-05::stimulus_619,The dominant emotional response is awe.
sub-05::stimulus_620,The dominant emotional response is amusement.
sub-05::stimulus_621,The dominant emotional response is joy.
sub-05::stimulus_622,The dominant emotional response is amusement.
sub-05::stimulus_623,The dominant emotional response is awe.
sub-05::stimulus_624,The dominant emotional response is anxiety.
sub-05::stimulus_625,The dominant emotional response is adoration.
sub-05::stimulus_626,The dominant emotional response is anxiety.
sub-05::stimulus_627,The dominant emotional response is adoration.
sub-05::stimulus_628,The dominant emotional response is nostalgia.
sub-05::stimulus_629,The dominant emotional response is joy.
sub-05::stimulus_630,The dominant emotional response is pride.
sub-05::stimulus_631,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_632,The dominant emotional response is interest.
sub-05::stimulus_633,The dominant emotional response is amusement.
sub-05::stimulus_634,The dominant emotional response is empathic_pain.
sub-05::stimulus_635,The dominant emotional response is sadness.
sub-05::stimulus_636,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_637,The dominant emotional response is shame.
sub-05::stimulus_638,The dominant emotional response is amusement.
sub-05::stimulus_639,The dominant emotional response is awe.
sub-05::stimulus_640,The dominant emotional response is amusement.
sub-05::stimulus_641,The dominant emotional response is surprise.
sub-05::stimulus_642,The dominant emotional response is amusement.
sub-05::stimulus_643,The dominant emotional response is interest.
sub-05::stimulus_644,The dominant emotional response is empathic_pain.
sub-05::stimulus_645,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_646,The dominant emotional response is interest.
sub-05::stimulus_647,The dominant emotional response is interest.
sub-05::stimulus_648,The dominant emotional response is anxiety.
sub-05::stimulus_649,The dominant emotional response is amusement.
sub-05::stimulus_650,The dominant emotional response is nostalgia.
sub-05::stimulus_651,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_652,The dominant emotional response is aesthetic_appreciation.
sub-05::stimulus_653,The dominant emotional response is amusement.
sub-05::stimulus_654,The dominant emotional response is amusement.
sub-05::stimulus_655,The dominant emotional response is surprise.
sub-05::stimulus_656,The dominant emotional response is amusement.
sub-05::stimulus_657,The dominant emotional response is amusement.
